test,impl,display_name,keys,value,mean_ms,median_ms,stddev_ms,min_ms,max_ms,runs,success_rate
miss,verstable,Verstable (C),50000,9.694875000000001,9.70421834,9.694875000000001,0.09091836501457146,9.566417000000001,10.145375,50,100.0
miss,python,dict (python),50000,22.288646000000004,22.269534180000004,22.288646000000004,0.1776419101092216,21.763041,22.58125,50,100.0
miss,khash,khash (C),50000,12.65975,12.661477479999995,12.65975,0.11039391462898586,12.426791000000001,12.954666,50,100.0
miss,khashl,khashl (C),50000,10.6747505,10.68426744,10.6747505,0.10790813093215833,10.451083,10.969334,50,100.0
miss,askl,ASKL Map (C),80000,13.971792,13.979368380000006,13.971792,0.07183127561647072,13.850792,14.213958,50,100.0
miss,abseil,Abseil (C++),80000,17.4147295,17.40064586,17.4147295,0.17395780112183298,16.962209,17.726708000000002,50,100.0
miss,folly,F14FastMap (C++),80000,19.2368545,19.28154424,19.2368545,0.21906623699196287,18.797084,19.761583,50,100.0
miss,rust,HashMap (rust),80000,10.758729000000002,10.788552420000002,10.758729000000002,0.14390404229053005,10.51325,11.278583,50,100.0
miss,mstar,M*DICT (C),80000,14.206229,14.212189180000001,14.206229,0.13484957646959142,13.793083000000001,14.464250000000002,50,100.0
miss,verstable,Verstable (C),80000,15.6925625,15.671140040000006,15.6925625,0.17101992244000716,15.128542000000001,16.022709,50,100.0
miss,python,dict (python),80000,29.775792000000003,29.841680840000002,29.775792000000003,0.33365899638998797,29.378,31.289083,50,100.0
miss,khash,khash (C),80000,18.3372295,18.30990344,18.3372295,0.13301798400096132,17.968667,18.578666000000002,50,100.0
miss,khashl,khashl (C),80000,15.944291499999999,15.92800074,15.944291499999999,0.1731946426036454,15.5265,16.566875000000003,50,100.0
miss,askl,ASKL Map (C),100000,17.273207999999997,17.284536640000002,17.273207999999997,0.08282859755894713,17.108500000000003,17.545041,50,100.0
miss,abseil,Abseil (C++),100000,20.385124500000003,20.503891680000006,20.385124500000003,0.47504510415316953,19.911208,22.692084,50,100.0
miss,folly,F14FastMap (C++),100000,22.589520500000003,22.684042479999995,22.589520500000003,0.40878742114070354,22.106458000000003,24.196417,50,100.0
miss,rust,HashMap (rust),100000,13.687978999999999,13.688691599999999,13.687978999999999,0.12132626525738813,13.433375000000002,14.106417,50,100.0
miss,mstar,M*DICT (C),100000,18.066770500000004,18.144981660000006,18.066770500000004,0.38145795264851995,17.5375,19.802459000000002,50,100.0
miss,verstable,Verstable (C),100000,19.105229,19.104634139999998,19.105229,0.13046833237649064,18.757541000000003,19.578625000000002,50,100.0
miss,python,dict (python),100000,34.291270499999996,34.33520168,34.291270499999996,0.5271415072086639,33.401125,36.596291,50,100.0
miss,khash,khash (C),100000,24.836958,24.845773279999996,24.836958,0.36748097875922575,24.289958,26.825875000000003,50,100.0
miss,khashl,khashl (C),100000,21.1549375,21.178659959999997,21.1549375,0.2654725114599542,20.567083,21.687916,50,100.0
