test,impl,display_name,keys,value,mean_ms,median_ms,stddev_ms,min_ms,max_ms,runs,success_rate
insert,khash,khash (C),8000000,1028.078792,1030.2050583999999,1028.078792,7.853807907311492,1022.5994579999999,1043.380958,5,100.0
insert,khashl,khashl (C),8000000,2380.1911250000003,2387.8778416000005,2380.1911250000003,14.587556915432414,2379.976833,2413.621209,5,100.0
insert,askl,ASKL Map (C),10000000,1870.8584589999998,1870.7260836000003,1870.8584589999998,13.971889076861155,1856.323208,1887.9362500000002,5,100.0
insert,abseil,Abseil (C++),10000000,1682.968583,1687.1968250000002,1682.968583,12.246724278904708,1678.0642500000001,1708.7557920000002,5,100.0
insert,folly,F14FastMap (C++),10000000,1384.529417,1385.3832332,1384.529417,9.896978875154062,1375.354542,1401.431166,5,100.0
insert,rust,HashMap (rust),10000000,1830.396917,1829.5758334000002,1830.396917,9.849116567162218,1815.079125,1841.150417,5,100.0
insert,mstar,M*DICT (C),10000000,1407.10125,1399.4671834,1407.10125,21.71616059014034,1360.952083,1413.7467080000001,5,100.0
insert,verstable,Verstable (C),10000000,2954.37525,2942.2836668,2954.37525,36.95393215764313,2894.714792,2989.617791,5,100.0
insert,python,dict (python),10000000,2255.07175,2257.3687167999997,2255.07175,10.617132129002554,2245.019375,2269.30675,5,100.0
insert,khash,khash (C),10000000,1267.424625,1264.9484000000002,1267.424625,15.023203061111229,1248.020417,1287.150375,5,100.0
insert,khashl,khashl (C),10000000,2873.771875,2873.2007836000002,2873.771875,9.55637502559145,2859.5121670000003,2886.410583,5,100.0
